iso_code,location,total_deaths_per_million,total_deaths_per_million,people_vaccinated_per_hundred,date
ECU,Ecuador,1116.53,1116.53,6.68,2021-05-16
ECU,Ecuador,1121.461,1121.461,6.82,2021-05-17
ECU,Ecuador,1126.619,1126.619,6.82,2021-05-18
ECU,Ecuador,1132.4,1132.4,6.95,2021-05-19
ECU,Ecuador,1134.837,1134.837,7.37,2021-05-20
ECU,Ecuador,1139.655,1139.655,,2021-05-21
ECU,Ecuador,1143.793,1143.793,7.96,2021-05-22
ECU,Ecuador,1144.529,1144.529,8.21,2021-05-23
ECU,Ecuador,1145.493,1145.493,,2021-05-24
ECU,Ecuador,1146.456,1146.456,8.56,2021-05-25
ECU,Ecuador,1151.274,1151.274,,2021-05-26
ECU,Ecuador,1153.825,1153.825,8.65,2021-05-27
ECU,Ecuador,1156.715,1156.715,8.72,2021-05-28
ECU,Ecuador,1161.08,1161.08,8.8,2021-05-29
ECU,Ecuador,1164.481,1164.481,8.86,2021-05-30
ECU,Ecuador,1166.011,1166.011,,2021-05-31
ECU,Ecuador,1168.732,1168.732,9.2,2021-06-01
ECU,Ecuador,1172.189,1172.189,9.39,2021-06-02
ECU,Ecuador,1173.606,1173.606,9.65,2021-06-03
ECU,Ecuador,1176.383,1176.383,9.89,2021-06-04
ECU,Ecuador,1177.403,1177.403,10.06,2021-06-05
ECU,Ecuador,1179.444,1179.444,,2021-06-06
ECU,Ecuador,1179.727,1179.727,,2021-06-07
EGY,Egypt,,,,2020-02-14
EGY,Egypt,,,,2020-02-15
EGY,Egypt,,,,2020-02-16
EGY,Egypt,,,,2020-02-17
EGY,Egypt,,,,2020-02-18
EGY,Egypt,,,,2020-02-19
EGY,Egypt,,,,2020-02-20
EGY,Egypt,,,,2020-02-21
EGY,Egypt,,,,2020-02-22
EGY,Egypt,,,,2020-02-23
EGY,Egypt,,,,2020-02-24
EGY,Egypt,,,,2020-02-25
EGY,Egypt,,,,2020-02-26
EGY,Egypt,,,,2020-02-27
EGY,Egypt,,,,2020-02-28
EGY,Egypt,,,,2020-02-29
EGY,Egypt,,,,2020-03-01
EGY,Egypt,,,,2020-03-02
EGY,Egypt,,,,2020-03-03
EGY,Egypt,,,,2020-03-04
EGY,Egypt,,,,2020-03-05
EGY,Egypt,,,,2020-03-06
EGY,Egypt,,,,2020-03-07
EGY,Egypt,0.01,0.01,,2020-03-08
EGY,Egypt,0.01,0.01,,2020-03-09
EGY,Egypt,0.01,0.01,,2020-03-10
EGY,Egypt,0.01,0.01,,2020-03-11
EGY,Egypt,0.01,0.01,,2020-03-12
EGY,Egypt,0.02,0.02,,2020-03-13
EGY,Egypt,0.02,0.02,,2020-03-14
EGY,Egypt,0.02,0.02,,2020-03-15
EGY,Egypt,0.02,0.02,,2020-03-16
EGY,Egypt,0.039,0.039,,2020-03-17
EGY,Egypt,0.059,0.059,,2020-03-18
EGY,Egypt,0.059,0.059,,2020-03-19
EGY,Egypt,0.078,0.078,,2020-03-20
EGY,Egypt,0.098,0.098,,2020-03-21
EGY,Egypt,0.137,0.137,,2020-03-22
EGY,Egypt,0.186,0.186,,2020-03-23
EGY,Egypt,0.195,0.195,,2020-03-24
EGY,Egypt,0.205,0.205,,2020-03-25
EGY,Egypt,0.235,0.235,,2020-03-26
EGY,Egypt,0.293,0.293,,2020-03-27
EGY,Egypt,0.352,0.352,,2020-03-28
EGY,Egypt,0.391,0.391,,2020-03-29
EGY,Egypt,0.401,0.401,,2020-03-30
EGY,Egypt,0.45,0.45,,2020-03-31
EGY,Egypt,0.508,0.508,,2020-04-01
EGY,Egypt,0.567,0.567,,2020-04-02
EGY,Egypt,0.645,0.645,,2020-04-03
EGY,Egypt,0.694,0.694,,2020-04-04
EGY,Egypt,0.762,0.762,,2020-04-05
EGY,Egypt,0.831,0.831,,2020-04-06
EGY,Egypt,0.919,0.919,,2020-04-07
EGY,Egypt,1.007,1.007,,2020-04-08
EGY,Egypt,1.153,1.153,,2020-04-09
EGY,Egypt,1.319,1.319,,2020-04-10
EGY,Egypt,1.427,1.427,,2020-04-11
EGY,Egypt,1.554,1.554,,2020-04-12
EGY,Egypt,1.603,1.603,,2020-04-13
EGY,Egypt,1.739,1.739,,2020-04-14
EGY,Egypt,1.788,1.788,,2020-04-15
EGY,Egypt,1.915,1.915,,2020-04-16
EGY,Egypt,2.003,2.003,,2020-04-17
EGY,Egypt,2.189,2.189,,2020-04-18
EGY,Egypt,2.335,2.335,,2020-04-19
EGY,Egypt,2.443,2.443,,2020-04-20
EGY,Egypt,2.58,2.58,,2020-04-21
EGY,Egypt,2.697,2.697,,2020-04-22
EGY,Egypt,2.805,2.805,,2020-04-23
EGY,Egypt,2.873,2.873,,2020-04-24
EGY,Egypt,3.0,3.0,,2020-04-25
EGY,Egypt,3.098,3.098,,2020-04-26
EGY,Egypt,3.293,3.293,,2020-04-27
EGY,Egypt,3.508,3.508,,2020-04-28
EGY,Egypt,3.713,3.713,,2020-04-29
EGY,Egypt,3.831,3.831,,2020-04-30
EGY,Egypt,3.967,3.967,,2020-05-01
EGY,Egypt,4.055,4.055,,2020-05-02
EGY,Egypt,4.192,4.192,,2020-05-03
EGY,Egypt,4.261,4.261,,2020-05-04
EGY,Egypt,4.417,4.417,,2020-05-05
EGY,Egypt,4.583,4.583,,2020-05-06
EGY,Egypt,4.71,4.71,,2020-05-07
EGY,Egypt,4.915,4.915,,2020-05-08
EGY,Egypt,5.023,5.023,,2020-05-09
EGY,Egypt,5.13,5.13,,2020-05-10
EGY,Egypt,5.208,5.208,,2020-05-11
EGY,Egypt,5.316,5.316,,2020-05-12
EGY,Egypt,5.433,5.433,,2020-05-13
EGY,Egypt,5.58,5.58,,2020-05-14
EGY,Egypt,5.785,5.785,,2020-05-15
EGY,Egypt,5.98,5.98,,2020-05-16
EGY,Egypt,6.156,6.156,,2020-05-17
EGY,Egypt,6.303,6.303,,2020-05-18
EGY,Egypt,6.44,6.44,,2020-05-19
EGY,Egypt,6.645,6.645,,2020-05-20
EGY,Egypt,6.801,6.801,,2020-05-21
EGY,Egypt,6.909,6.909,,2020-05-22
EGY,Egypt,7.182,7.182,,2020-05-23
EGY,Egypt,7.466,7.466,,2020-05-24
EGY,Egypt,7.651,7.651,,2020-05-25
EGY,Egypt,7.788,7.788,,2020-05-26
EGY,Egypt,7.974,7.974,,2020-05-27
EGY,Egypt,8.257,8.257,,2020-05-28
EGY,Egypt,8.589,8.589,,2020-05-29
EGY,Egypt,8.922,8.922,,2020-05-30
EGY,Egypt,9.371,9.371,,2020-05-31
EGY,Egypt,9.821,9.821,,2020-06-01
EGY,Egypt,10.28,10.28,,2020-06-02
EGY,Egypt,10.632,10.632,,2020-06-03
EGY,Egypt,11.003,11.003,,2020-06-04
EGY,Egypt,11.394,11.394,,2020-06-05
EGY,Egypt,11.707,11.707,,2020-06-06
EGY,Egypt,12.088,12.088,,2020-06-07
EGY,Egypt,12.42,12.42,,2020-06-08
EGY,Egypt,12.762,12.762,,2020-06-09
EGY,Egypt,13.114,13.114,,2020-06-10
EGY,Egypt,13.456,13.456,,2020-06-11
EGY,Egypt,13.896,13.896,,2020-06-12
EGY,Egypt,14.501,14.501,,2020-06-13
EGY,Egypt,15.391,15.391,,2020-06-14
EGY,Egypt,16.339,16.339,,2020-06-15
EGY,Egypt,17.257,17.257,,2020-06-16
EGY,Egypt,18.078,18.078,,2020-06-17
EGY,Egypt,18.938,18.938,,2020-06-18
EGY,Egypt,19.71,19.71,,2020-06-19
EGY,Egypt,20.58,20.58,,2020-06-20
EGY,Egypt,21.43,21.43,,2020-06-21
EGY,Egypt,22.26,22.26,,2020-06-22
EGY,Egypt,23.111,23.111,,2020-06-23
EGY,Egypt,23.941,23.941,,2020-06-24
EGY,Egypt,24.752,24.752,,2020-06-25
EGY,Egypt,25.602,25.602,,2020-06-26
EGY,Egypt,26.462,26.462,,2020-06-27
EGY,Egypt,27.254,27.254,,2020-06-28
EGY,Egypt,28.065,28.065,,2020-06-29
EGY,Egypt,28.856,28.856,,2020-06-30
EGY,Egypt,29.648,29.648,,2020-07-01
EGY,Egypt,30.488,30.488,,2020-07-02
EGY,Egypt,31.28,31.28,,2020-07-03
EGY,Egypt,32.052,32.052,,2020-07-04
EGY,Egypt,32.667,32.667,,2020-07-05
EGY,Egypt,33.439,33.439,,2020-07-06
EGY,Egypt,34.094,34.094,,2020-07-07
EGY,Egypt,34.827,34.827,,2020-07-08
EGY,Egypt,35.345,35.345,,2020-07-09
EGY,Egypt,36.176,36.176,,2020-07-10
EGY,Egypt,36.83,36.83,,2020-07-11
EGY,Egypt,37.7,37.7,,2020-07-12
EGY,Egypt,38.452,38.452,,2020-07-13
EGY,Egypt,39.166,39.166,,2020-07-14
EGY,Egypt,39.742,39.742,,2020-07-15
EGY,Egypt,40.26,40.26,,2020-07-16
EGY,Egypt,40.925,40.925,,2020-07-17
EGY,Egypt,41.54,41.54,,2020-07-18
EGY,Egypt,42.039,42.039,,2020-07-19
EGY,Egypt,42.527,42.527,,2020-07-20
EGY,Egypt,42.987,42.987,,2020-07-21
EGY,Egypt,43.387,43.387,,2020-07-22
EGY,Egypt,43.778,43.778,,2020-07-23
EGY,Egypt,44.149,44.149,,2020-07-24
EGY,Egypt,44.54,44.54,,2020-07-25
EGY,Egypt,45.009,45.009,,2020-07-26
EGY,Egypt,45.459,45.459,,2020-07-27
EGY,Egypt,45.84,45.84,,2020-07-28
EGY,Egypt,46.201,46.201,,2020-07-29
EGY,Egypt,46.651,46.651,,2020-07-30
EGY,Egypt,46.954,46.954,,2020-07-31
EGY,Egypt,47.237,47.237,,2020-08-01
EGY,Egypt,47.54,47.54,,2020-08-02
EGY,Egypt,47.765,47.765,,2020-08-03
EGY,Egypt,47.999,47.999,,2020-08-04
EGY,Egypt,48.175,48.175,,2020-08-05
EGY,Egypt,48.381,48.381,,2020-08-06
EGY,Egypt,48.576,48.576,,2020-08-07
EGY,Egypt,48.781,48.781,,2020-08-08
EGY,Egypt,48.947,48.947,,2020-08-09
EGY,Egypt,49.201,49.201,,2020-08-10
EGY,Egypt,49.436,49.436,,2020-08-11
EGY,Egypt,49.69,49.69,,2020-08-12
EGY,Egypt,49.905,49.905,,2020-08-13
EGY,Egypt,50.071,50.071,,2020-08-14
EGY,Egypt,50.237,50.237,,2020-08-15
EGY,Egypt,50.423,50.423,,2020-08-16
EGY,Egypt,50.55,50.55,,2020-08-17
EGY,Egypt,50.657,50.657,,2020-08-18
EGY,Egypt,50.784,50.784,,2020-08-19
EGY,Egypt,50.931,50.931,,2020-08-20
EGY,Egypt,51.117,51.117,,2020-08-21
EGY,Egypt,51.234,51.234,,2020-08-22
EGY,Egypt,51.42,51.42,,2020-08-23
EGY,Egypt,51.596,51.596,,2020-08-24
EGY,Egypt,51.771,51.771,,2020-08-25
EGY,Egypt,51.957,51.957,,2020-08-26
EGY,Egypt,52.201,52.201,,2020-08-27
EGY,Egypt,52.397,52.397,,2020-08-28
EGY,Egypt,52.534,52.534,,2020-08-29
EGY,Egypt,52.758,52.758,,2020-08-30
EGY,Egypt,52.973,52.973,,2020-08-31
EGY,Egypt,53.159,53.159,,2020-09-01
EGY,Egypt,53.364,53.364,,2020-09-02
EGY,Egypt,53.54,53.54,,2020-09-03
EGY,Egypt,53.697,53.697,,2020-09-04
EGY,Egypt,53.853,53.853,,2020-09-05
EGY,Egypt,54.039,54.039,,2020-09-06
EGY,Egypt,54.146,54.146,,2020-09-07
EGY,Egypt,54.332,54.332,,2020-09-08
EGY,Egypt,54.498,54.498,,2020-09-09
EGY,Egypt,54.625,54.625,,2020-09-10
EGY,Egypt,54.791,54.791,,2020-09-11
EGY,Egypt,54.986,54.986,,2020-09-12
EGY,Egypt,55.192,55.192,,2020-09-13
EGY,Egypt,55.319,55.319,,2020-09-14
EGY,Egypt,55.495,55.495,,2020-09-15
EGY,Egypt,55.661,55.661,,2020-09-16
EGY,Egypt,55.846,55.846,,2020-09-17
EGY,Egypt,56.022,56.022,,2020-09-18
EGY,Egypt,56.188,56.188,,2020-09-19
EGY,Egypt,56.384,56.384,,2020-09-20
EGY,Egypt,56.55,56.55,,2020-09-21
EGY,Egypt,56.736,56.736,,2020-09-22
EGY,Egypt,56.892,56.892,,2020-09-23
EGY,Egypt,57.019,57.019,,2020-09-24
EGY,Egypt,57.195,57.195,,2020-09-25
EGY,Egypt,57.351,57.351,,2020-09-26
EGY,Egypt,57.488,57.488,,2020-09-27
EGY,Egypt,57.664,57.664,,2020-09-28
EGY,Egypt,57.791,57.791,,2020-09-29
EGY,Egypt,57.947,57.947,,2020-09-30
EGY,Egypt,58.104,58.104,,2020-10-01
EGY,Egypt,58.201,58.201,,2020-10-02
EGY,Egypt,58.338,58.338,,2020-10-03
EGY,Egypt,58.446,58.446,,2020-10-04
EGY,Egypt,58.534,58.534,,2020-10-05
EGY,Egypt,58.641,58.641,,2020-10-06
EGY,Egypt,58.729,58.729,,2020-10-07
EGY,Egypt,58.797,58.797,,2020-10-08
EGY,Egypt,58.915,58.915,,2020-10-09
EGY,Egypt,59.022,59.022,,2020-10-10
EGY,Egypt,59.139,59.139,,2020-10-11
EGY,Egypt,59.237,59.237,,2020-10-12
EGY,Egypt,59.325,59.325,,2020-10-13
EGY,Egypt,59.384,59.384,,2020-10-14
EGY,Egypt,59.491,59.491,,2020-10-15
EGY,Egypt,59.599,59.599,,2020-10-16
EGY,Egypt,59.696,59.696,,2020-10-17
EGY,Egypt,59.804,59.804,,2020-10-18
EGY,Egypt,59.902,59.902,,2020-10-19
EGY,Egypt,60.019,60.019,,2020-10-20
EGY,Egypt,60.146,60.146,,2020-10-21
EGY,Egypt,60.253,60.253,,2020-10-22
EGY,Egypt,60.351,60.351,,2020-10-23
EGY,Egypt,60.459,60.459,,2020-10-24
EGY,Egypt,60.576,60.576,,2020-10-25
EGY,Egypt,60.693,60.693,,2020-10-26
EGY,Egypt,60.801,60.801,,2020-10-27
EGY,Egypt,60.918,60.918,,2020-10-28
EGY,Egypt,61.045,61.045,,2020-10-29
EGY,Egypt,61.152,61.152,,2020-10-30
EGY,Egypt,61.231,61.231,,2020-10-31
EGY,Egypt,61.348,61.348,,2020-11-01
EGY,Egypt,61.475,61.475,,2020-11-02
EGY,Egypt,61.612,61.612,,2020-11-03
EGY,Egypt,61.739,61.739,,2020-11-04
EGY,Egypt,61.846,61.846,,2020-11-05
EGY,Egypt,61.983,61.983,,2020-11-06
EGY,Egypt,62.1,62.1,,2020-11-07
EGY,Egypt,62.227,62.227,,2020-11-08
EGY,Egypt,62.345,62.345,,2020-11-09
EGY,Egypt,62.481,62.481,,2020-11-10
EGY,Egypt,62.589,62.589,,2020-11-11
EGY,Egypt,62.706,62.706,,2020-11-12
EGY,Egypt,62.823,62.823,,2020-11-13
EGY,Egypt,62.95,62.95,,2020-11-14
EGY,Egypt,63.058,63.058,,2020-11-15
EGY,Egypt,63.175,63.175,,2020-11-16
EGY,Egypt,63.332,63.332,,2020-11-17
EGY,Egypt,63.468,63.468,,2020-11-18
EGY,Egypt,63.595,63.595,,2020-11-19
EGY,Egypt,63.722,63.722,,2020-11-20
EGY,Egypt,63.859,63.859,,2020-11-21
EGY,Egypt,63.986,63.986,,2020-11-22
EGY,Egypt,64.104,64.104,,2020-11-23
EGY,Egypt,64.231,64.231,,2020-11-24
EGY,Egypt,64.348,64.348,,2020-11-25
EGY,Egypt,64.455,64.455,,2020-11-26
EGY,Egypt,64.573,64.573,,2020-11-27
EGY,Egypt,64.7,64.7,,2020-11-28
EGY,Egypt,64.846,64.846,,2020-11-29
EGY,Egypt,64.983,64.983,,2020-11-30
EGY,Egypt,65.139,65.139,,2020-12-01
EGY,Egypt,65.413,65.413,,2020-12-02
EGY,Egypt,65.599,65.599,,2020-12-03
EGY,Egypt,65.784,65.784,,2020-12-04
EGY,Egypt,65.96,65.96,,2020-12-05
EGY,Egypt,66.165,66.165,,2020-12-06
EGY,Egypt,66.351,66.351,,2020-12-07
EGY,Egypt,66.576,66.576,,2020-12-08
EGY,Egypt,66.762,66.762,,2020-12-09
EGY,Egypt,66.976,66.976,,2020-12-10
EGY,Egypt,67.201,67.201,,2020-12-11
EGY,Egypt,67.406,67.406,,2020-12-12
EGY,Egypt,67.621,67.621,,2020-12-13
EGY,Egypt,67.846,67.846,,2020-12-14
EGY,Egypt,68.071,68.071,,2020-12-15
EGY,Egypt,68.305,68.305,,2020-12-16
EGY,Egypt,68.55,68.55,,2020-12-17
EGY,Egypt,68.804,68.804,,2020-12-18
EGY,Egypt,69.077,69.077,,2020-12-19
EGY,Egypt,69.361,69.361,,2020-12-20
EGY,Egypt,69.674,69.674,,2020-12-21
EGY,Egypt,70.035,70.035,,2020-12-22
EGY,Egypt,70.446,70.446,,2020-12-23
EGY,Egypt,70.944,70.944,,2020-12-24
EGY,Egypt,71.423,71.423,,2020-12-25
EGY,Egypt,71.843,71.843,,2020-12-26
EGY,Egypt,72.361,72.361,,2020-12-27
EGY,Egypt,72.957,72.957,,2020-12-28
EGY,Egypt,73.485,73.485,,2020-12-29
EGY,Egypt,74.032,74.032,,2020-12-30
EGY,Egypt,74.569,74.569,,2020-12-31
EGY,Egypt,75.116,75.116,,2021-01-01
EGY,Egypt,75.644,75.644,,2021-01-02
EGY,Egypt,76.27,76.27,,2021-01-03
EGY,Egypt,76.836,76.836,,2021-01-04
EGY,Egypt,77.374,77.374,,2021-01-05
EGY,Egypt,77.931,77.931,,2021-01-06
EGY,Egypt,78.458,78.458,,2021-01-07
EGY,Egypt,79.006,79.006,,2021-01-08
EGY,Egypt,79.563,79.563,,2021-01-09
EGY,Egypt,80.1,80.1,,2021-01-10
EGY,Egypt,80.608,80.608,,2021-01-11
EGY,Egypt,81.146,81.146,,2021-01-12
EGY,Egypt,81.713,81.713,,2021-01-13
EGY,Egypt,82.289,82.289,,2021-01-14
EGY,Egypt,82.797,82.797,,2021-01-15
EGY,Egypt,83.325,83.325,,2021-01-16
EGY,Egypt,83.872,83.872,,2021-01-17
EGY,Egypt,84.41,84.41,,2021-01-18
EGY,Egypt,84.976,84.976,,2021-01-19
EGY,Egypt,85.475,85.475,,2021-01-20
EGY,Egypt,86.002,86.002,,2021-01-21
EGY,Egypt,86.51,86.51,,2021-01-22
EGY,Egypt,86.989,86.989,,2021-01-23
EGY,Egypt,87.546,87.546,0.0,2021-01-24
EGY,Egypt,88.064,88.064,,2021-01-25
EGY,Egypt,88.602,88.602,,2021-01-26
EGY,Egypt,89.071,89.071,,2021-01-27
EGY,Egypt,89.598,89.598,,2021-01-28
EGY,Egypt,90.067,90.067,,2021-01-29
EGY,Egypt,90.517,90.517,0.0,2021-01-30
EGY,Egypt,91.035,91.035,,2021-01-31
EGY,Egypt,91.465,91.465,,2021-02-01
EGY,Egypt,91.924,91.924,,2021-02-02
EGY,Egypt,92.442,92.442,,2021-02-03
EGY,Egypt,92.95,92.95,,2021-02-04
EGY,Egypt,93.419,93.419,,2021-02-05
EGY,Egypt,93.849,93.849,,2021-02-06
EGY,Egypt,94.308,94.308,,2021-02-07
EGY,Egypt,94.778,94.778,,2021-02-08
EGY,Egypt,95.286,95.286,,2021-02-09
EGY,Egypt,95.804,95.804,,2021-02-10
EGY,Egypt,96.321,96.321,,2021-02-11
EGY,Egypt,96.732,96.732,,2021-02-12
EGY,Egypt,97.084,97.084,,2021-02-13
EGY,Egypt,97.66,97.66,,2021-02-14
EGY,Egypt,98.207,98.207,,2021-02-15
EGY,Egypt,98.706,98.706,,2021-02-16
EGY,Egypt,99.185,99.185,,2021-02-17
EGY,Egypt,99.683,99.683,,2021-02-18
EGY,Egypt,100.162,100.162,,2021-02-19
EGY,Egypt,100.631,100.631,,2021-02-20
EGY,Egypt,101.168,101.168,,2021-02-21
EGY,Egypt,101.667,101.667,,2021-02-22
EGY,Egypt,102.048,102.048,,2021-02-23
EGY,Egypt,102.556,102.556,,2021-02-24
EGY,Egypt,103.005,103.005,,2021-02-25
EGY,Egypt,103.484,103.484,,2021-02-26
EGY,Egypt,103.963,103.963,,2021-02-27
EGY,Egypt,104.442,104.442,,2021-02-28
EGY,Egypt,104.911,104.911,,2021-03-01
EGY,Egypt,105.321,105.321,,2021-03-02
EGY,Egypt,105.751,105.751,,2021-03-03
EGY,Egypt,106.23,106.23,,2021-03-04
EGY,Egypt,106.67,106.67,,2021-03-05
EGY,Egypt,107.041,107.041,,2021-03-06
EGY,Egypt,107.442,107.442,,2021-03-07
EGY,Egypt,107.862,107.862,,2021-03-08
EGY,Egypt,108.292,108.292,,2021-03-09
EGY,Egypt,108.742,108.742,,2021-03-10
EGY,Egypt,109.142,109.142,,2021-03-11
EGY,Egypt,109.582,109.582,,2021-03-12
EGY,Egypt,109.992,109.992,,2021-03-13
EGY,Egypt,110.422,110.422,,2021-03-14
EGY,Egypt,110.813,110.813,,2021-03-15
EGY,Egypt,111.243,111.243,,2021-03-16
EGY,Egypt,111.702,111.702,,2021-03-17
EGY,Egypt,112.103,112.103,,2021-03-18
EGY,Egypt,112.494,112.494,,2021-03-19
EGY,Egypt,112.934,112.934,,2021-03-20
EGY,Egypt,113.334,113.334,,2021-03-21
EGY,Egypt,113.715,113.715,,2021-03-22
EGY,Egypt,114.136,114.136,,2021-03-23
EGY,Egypt,114.526,114.526,,2021-03-24
EGY,Egypt,114.996,114.996,,2021-03-25
EGY,Egypt,115.347,115.347,,2021-03-26
EGY,Egypt,115.748,115.748,0.16,2021-03-27
EGY,Egypt,116.11,116.11,,2021-03-28
EGY,Egypt,116.422,116.422,,2021-03-29
EGY,Egypt,116.833,116.833,,2021-03-30
EGY,Egypt,117.214,117.214,,2021-03-31
EGY,Egypt,117.663,117.663,,2021-04-01
EGY,Egypt,118.083,118.083,,2021-04-02
EGY,Egypt,118.465,118.465,,2021-04-03
EGY,Egypt,118.855,118.855,,2021-04-04
EGY,Egypt,119.315,119.315,,2021-04-05
EGY,Egypt,119.735,119.735,,2021-04-06
EGY,Egypt,120.096,120.096,,2021-04-07
EGY,Egypt,120.419,120.419,,2021-04-08
EGY,Egypt,120.8,120.8,,2021-04-09
EGY,Egypt,121.22,121.22,,2021-04-10
EGY,Egypt,121.611,121.611,,2021-04-11
EGY,Egypt,122.022,122.022,,2021-04-12
EGY,Egypt,122.403,122.403,,2021-04-13
EGY,Egypt,122.833,122.833,,2021-04-14
EGY,Egypt,123.233,123.233,,2021-04-15
EGY,Egypt,123.644,123.644,,2021-04-16
EGY,Egypt,124.044,124.044,,2021-04-17
EGY,Egypt,124.474,124.474,0.64,2021-04-18
EGY,Egypt,124.865,124.865,,2021-04-19
EGY,Egypt,125.276,125.276,,2021-04-20
EGY,Egypt,125.725,125.725,,2021-04-21
EGY,Egypt,126.194,126.194,,2021-04-22
EGY,Egypt,126.634,126.634,,2021-04-23
EGY,Egypt,127.015,127.015,,2021-04-24
EGY,Egypt,127.513,127.513,,2021-04-25
EGY,Egypt,128.08,128.08,,2021-04-26
EGY,Egypt,128.676,128.676,,2021-04-27
EGY,Egypt,129.175,129.175,,2021-04-28
EGY,Egypt,129.751,129.751,,2021-04-29
EGY,Egypt,130.347,130.347,,2021-04-30
EGY,Egypt,130.963,130.963,,2021-05-01
EGY,Egypt,131.618,131.618,,2021-05-02
EGY,Egypt,132.223,132.223,,2021-05-03
EGY,Egypt,132.81,132.81,,2021-05-04
EGY,Egypt,133.435,133.435,,2021-05-05
EGY,Egypt,134.012,134.012,,2021-05-06
EGY,Egypt,134.647,134.647,,2021-05-07
EGY,Egypt,135.292,135.292,,2021-05-08
EGY,Egypt,135.868,135.868,1.04,2021-05-09
EGY,Egypt,136.533,136.533,,2021-05-10
EGY,Egypt,137.129,137.129,1.11,2021-05-11
EGY,Egypt,137.696,137.696,,2021-05-12
EGY,Egypt,138.272,138.272,,2021-05-13
EGY,Egypt,138.819,138.819,,2021-05-14
EGY,Egypt,139.435,139.435,,2021-05-15
EGY,Egypt,140.002,140.002,,2021-05-16
EGY,Egypt,140.598,140.598,,2021-05-17
EGY,Egypt,141.116,141.116,,2021-05-18
EGY,Egypt,141.673,141.673,,2021-05-19
EGY,Egypt,142.269,142.269,,2021-05-20
EGY,Egypt,142.777,142.777,,2021-05-21
EGY,Egypt,143.354,143.354,1.54,2021-05-22
EGY,Egypt,143.852,143.852,1.62,2021-05-23
EGY,Egypt,144.292,144.292,1.71,2021-05-24
EGY,Egypt,144.692,144.692,1.77,2021-05-25
EGY,Egypt,145.112,145.112,,2021-05-26
EGY,Egypt,145.64,145.64,,2021-05-27
EGY,Egypt,146.09,146.09,,2021-05-28
EGY,Egypt,146.588,146.588,2.2,2021-05-29
EGY,Egypt,147.038,147.038,,2021-05-30
EGY,Egypt,147.516,147.516,,2021-05-31
EGY,Egypt,147.907,147.907,2.41,2021-06-01
EGY,Egypt,148.318,148.318,,2021-06-02
EGY,Egypt,148.748,148.748,,2021-06-03
EGY,Egypt,149.197,149.197,,2021-06-04
EGY,Egypt,149.598,149.598,,2021-06-05
EGY,Egypt,150.018,150.018,,2021-06-06
EGY,Egypt,150.477,150.477,,2021-06-07
SLV,El Salvador,,,,2020-03-19
SLV,El Salvador,,,,2020-03-20
SLV,El Salvador,,,,2020-03-21
SLV,El Salvador,,,,2020-03-22
SLV,El Salvador,,,,2020-03-23
SLV,El Salvador,,,,2020-03-24
SLV,El Salvador,,,,2020-03-25
SLV,El Salvador,,,,2020-03-26
SLV,El Salvador,,,,2020-03-27
SLV,El Salvador,,,,2020-03-28
SLV,El Salvador,,,,2020-03-29
SLV,El Salvador,,,,2020-03-30
SLV,El Salvador,0.154,0.154,,2020-03-31
SLV,El Salvador,0.154,0.154,,2020-04-01
SLV,El Salvador,0.308,0.308,,2020-04-02
SLV,El Salvador,0.308,0.308,,2020-04-03
SLV,El Salvador,0.463,0.463,,2020-04-04
SLV,El Salvador,0.463,0.463,,2020-04-05
SLV,El Salvador,0.617,0.617,,2020-04-06
SLV,El Salvador,0.617,0.617,,2020-04-07
SLV,El Salvador,0.771,0.771,,2020-04-08
SLV,El Salvador,0.925,0.925,,2020-04-09
SLV,El Salvador,0.925,0.925,,2020-04-10
SLV,El Salvador,0.925,0.925,,2020-04-11
SLV,El Salvador,0.925,0.925,,2020-04-12
SLV,El Salvador,0.925,0.925,,2020-04-13
SLV,El Salvador,0.925,0.925,,2020-04-14
SLV,El Salvador,0.925,0.925,,2020-04-15
SLV,El Salvador,0.925,0.925,,2020-04-16
SLV,El Salvador,1.079,1.079,,2020-04-17
SLV,El Salvador,1.079,1.079,,2020-04-18
SLV,El Salvador,1.079,1.079,,2020-04-19
SLV,El Salvador,1.079,1.079,,2020-04-20
SLV,El Salvador,1.079,1.079,,2020-04-21
SLV,El Salvador,1.079,1.079,,2020-04-22
SLV,El Salvador,1.233,1.233,,2020-04-23
SLV,El Salvador,1.233,1.233,,2020-04-24
SLV,El Salvador,1.233,1.233,,2020-04-25
SLV,El Salvador,1.233,1.233,,2020-04-26
SLV,El Salvador,1.233,1.233,,2020-04-27
SLV,El Salvador,1.233,1.233,,2020-04-28
SLV,El Salvador,1.388,1.388,,2020-04-29
SLV,El Salvador,1.542,1.542,,2020-04-30
SLV,El Salvador,1.542,1.542,,2020-05-01
SLV,El Salvador,1.696,1.696,,2020-05-02
SLV,El Salvador,1.696,1.696,,2020-05-03
SLV,El Salvador,2.004,2.004,,2020-05-04
SLV,El Salvador,2.158,2.158,,2020-05-05
SLV,El Salvador,2.313,2.313,,2020-05-06
SLV,El Salvador,2.313,2.313,,2020-05-07
SLV,El Salvador,2.467,2.467,,2020-05-08
SLV,El Salvador,2.621,2.621,,2020-05-09
SLV,El Salvador,2.621,2.621,,2020-05-10
SLV,El Salvador,2.775,2.775,,2020-05-11
SLV,El Salvador,3.083,3.083,,2020-05-12
